station_id,station_name,timestamp,latitude,longitude,elevation_m,temperature_c,pressure_hpa,relative_humidity_pct,pressure_type,is_injected,scenario_id,scenario_type,target_class,fault_type,injection_magnitude,missing_t,missing_p,missing_rh
INM00042111,DEHRADUN,2023-08-25 12:00:00,30.3167,78.0333,682.0,30.7,996.6,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-25 15:00:00,28.5845,77.2058,214.9,32.4,998.8,65.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-25 15:00:00,26.2511,73.0489,218.5,29.5,1000.6,63.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-25 15:00:00,30.3167,78.0333,682.0,27.6,997.7,85.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-25 18:00:00,28.5845,77.2058,214.9,30.7,1000.2,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-25 18:00:00,26.2511,73.0489,218.5,28.7,1001.8,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-25 18:00:00,30.3167,78.0333,682.0,22.6,1000.4,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-25 21:00:00,28.5845,77.2058,214.9,29.6,999.2,74.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-25 21:00:00,26.2511,73.0489,218.5,27.2,1001.3,76.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-25 21:00:00,30.3167,78.0333,682.0,23.0,999.3,96.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 00:00:00,28.5845,77.2058,214.9,28.5,999.7,83.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 00:00:00,26.2511,73.0489,218.5,27.0,1002.0,77.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 00:00:00,30.3167,78.0333,682.0,23.5,999.2,91.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 03:00:00,28.5845,77.2058,214.9,29.0,1001.3,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 03:00:00,26.2511,73.0489,218.5,27.2,1003.8,80.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 03:00:00,30.3167,78.0333,682.0,26.4,998.9,85.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 06:00:00,28.5845,77.2058,214.9,32.7,1001.4,57.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 06:00:00,26.2511,73.0489,218.5,29.7,1004.0,66.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 06:00:00,30.3167,78.0333,682.0,30.7,998.7,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 09:00:00,28.5845,77.2058,214.9,34.8,999.6,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 09:00:00,26.2511,73.0489,218.5,32.7,1001.6,51.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 09:00:00,30.3167,78.0333,682.0,32.6,996.8,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 12:00:00,28.5845,77.2058,214.9,34.2,998.6,53.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 12:00:00,26.2511,73.0489,218.5,32.5,1001.0,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 12:00:00,30.3167,78.0333,682.0,30.6,996.2,69.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 15:00:00,28.5845,77.2058,214.9,32.0,999.9,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 15:00:00,26.2511,73.0489,218.5,30.5,1002.6,56.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 15:00:00,30.3167,78.0333,682.0,27.6,998.5,83.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 18:00:00,28.5845,77.2058,214.9,30.0,1001.3,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 18:00:00,26.2511,73.0489,218.5,28.6,1004.2,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 18:00:00,30.3167,78.0333,682.0,26.2,999.3,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-26 21:00:00,28.5845,77.2058,214.9,29.0,1000.7,71.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-26 21:00:00,26.2511,73.0489,218.5,27.5,1003.4,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-26 21:00:00,30.3167,78.0333,682.0,25.6,998.7,94.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 00:00:00,28.5845,77.2058,214.9,27.7,1000.6,71.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-27 00:00:00,26.2511,73.0489,218.5,26.7,1003.7,74.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-27 00:00:00,30.3167,78.0333,682.0,24.0,999.1,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 03:00:00,28.5845,77.2058,214.9,29.0,1001.8,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-27 03:00:00,26.2511,73.0489,218.5,27.2,1005.0,76.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-27 03:00:00,30.3167,78.0333,682.0,26.6,999.3,80.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 06:00:00,28.5845,77.2058,214.9,33.5,1000.9,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-27 06:00:00,26.2511,73.0489,218.5,29.6,1004.8,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-27 06:00:00,30.3167,78.0333,682.0,30.7,998.1,58.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 09:00:00,28.5845,77.2058,214.9,34.8,998.9,51.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-27 09:00:00,26.2511,73.0489,218.5,32.2,1002.6,52.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-27 09:00:00,30.3167,78.0333,682.0,32.0,996.9,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 12:00:00,28.5845,77.2058,214.9,34.2,997.4,53.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-27 12:00:00,26.2511,73.0489,218.5,32.2,1001.3,50.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-27 12:00:00,30.3167,78.0333,682.0,28.7,996.6,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 15:00:00,28.5845,77.2058,214.9,31.2,999.8,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-27 15:00:00,26.2511,73.0489,218.5,29.7,1002.2,63.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-27 15:00:00,30.3167,78.0333,682.0,27.2,997.1,83.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 18:00:00,28.5845,77.2058,214.9,29.2,1000.5,66.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-27 18:00:00,26.2511,73.0489,218.5,28.6,1003.0,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-27 18:00:00,30.3167,78.0333,682.0,26.5,997.6,86.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-27 21:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INI0000VIJO,JODHPUR,2023-08-27 21:00:00,,,,,,,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,True,True,True
INM00042111,DEHRADUN,2023-08-27 21:00:00,30.3167,78.0333,682.0,24.7,997.9,93.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 00:00:00,28.5845,77.2058,214.9,27.6,999.5,73.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 00:00:00,26.2511,73.0489,218.5,26.2,1002.4,75.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 00:00:00,30.3167,78.0333,682.0,24.6,998.0,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 03:00:00,28.5845,77.2058,214.9,29.2,1000.9,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 03:00:00,26.2511,73.0489,218.5,27.2,1004.0,74.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 03:00:00,30.3167,78.0333,682.0,26.6,998.4,85.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 06:00:00,28.5845,77.2058,214.9,32.0,1002.2,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 06:00:00,26.2511,73.0489,218.5,30.2,1004.0,59.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 06:00:00,30.3167,78.0333,682.0,29.7,999.0,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 09:00:00,28.5845,77.2058,214.9,35.2,999.4,53.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 09:00:00,26.2511,73.0489,218.5,32.7,1001.9,53.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 09:00:00,30.3167,78.0333,682.0,30.8,996.5,66.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 12:00:00,28.5845,77.2058,214.9,34.5,998.3,55.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 12:00:00,26.2511,73.0489,218.5,32.2,1000.9,52.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 12:00:00,30.3167,78.0333,682.0,31.0,995.9,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 15:00:00,28.5845,77.2058,214.9,31.8,1000.0,71.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 15:00:00,26.2511,73.0489,218.5,29.6,1002.4,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 15:00:00,30.3167,78.0333,682.0,25.4,999.7,84.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 18:00:00,28.5845,77.2058,214.9,30.6,1001.0,77.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 18:00:00,26.2511,73.0489,218.5,28.2,1003.3,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 18:00:00,30.3167,78.0333,682.0,24.2,1000.9,90.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-28 21:00:00,28.5845,77.2058,214.9,29.2,1000.4,80.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-28 21:00:00,26.2511,73.0489,218.5,27.7,1002.3,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-28 21:00:00,30.3167,78.0333,682.0,23.0,1001.0,93.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 00:00:00,28.5845,77.2058,214.9,28.2,1002.6,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 00:00:00,26.2511,73.0489,218.5,26.2,1004.4,79.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 00:00:00,30.3167,78.0333,682.0,22.7,1001.0,95.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 03:00:00,28.5845,77.2058,214.9,29.6,1004.0,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 03:00:00,26.2511,73.0489,218.5,26.6,1006.0,78.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 03:00:00,30.3167,78.0333,682.0,26.4,1001.7,77.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 06:00:00,28.5845,77.2058,214.9,33.7,1003.7,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 06:00:00,26.2511,73.0489,218.5,30.0,1006.5,61.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 06:00:00,30.3167,78.0333,682.0,30.5,1000.7,53.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 09:00:00,28.5845,77.2058,214.9,35.2,1001.3,52.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 09:00:00,26.2511,73.0489,218.5,32.7,1003.5,51.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 09:00:00,30.3167,78.0333,682.0,32.0,999.2,61.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 12:00:00,28.5845,77.2058,214.9,35.0,1000.9,52.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 12:00:00,26.2511,73.0489,218.5,32.2,1003.1,54.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 12:00:00,30.3167,78.0333,682.0,31.6,998.2,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 15:00:00,28.5845,77.2058,214.9,32.6,1002.8,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 15:00:00,26.2511,73.0489,218.5,30.5,1004.8,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 15:00:00,30.3167,78.0333,682.0,28.0,1001.4,77.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 18:00:00,28.5845,77.2058,214.9,31.4,1003.5,68.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 18:00:00,26.2511,73.0489,218.5,28.8,1006.0,69.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 18:00:00,30.3167,78.0333,682.0,26.2,1002.7,86.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-29 21:00:00,28.5845,77.2058,214.9,30.5,1002.6,72.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-29 21:00:00,26.2511,73.0489,218.5,27.6,1005.8,74.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-29 21:00:00,30.3167,78.0333,682.0,25.0,1001.9,87.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 00:00:00,28.5845,77.2058,214.9,29.2,1003.8,78.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 00:00:00,26.2511,73.0489,218.5,26.6,1006.1,78.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 00:00:00,30.3167,78.0333,682.0,24.6,1001.9,92.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 03:00:00,28.5845,77.2058,214.9,30.0,1005.6,81.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 03:00:00,26.2511,73.0489,218.5,28.2,1007.8,73.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 03:00:00,30.3167,78.0333,682.0,27.6,1003.3,77.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 06:00:00,28.5845,77.2058,214.9,33.7,1005.8,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 06:00:00,26.2511,73.0489,218.5,32.0,1007.9,58.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 06:00:00,30.3167,78.0333,682.0,30.2,1003.0,63.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 09:00:00,28.5845,77.2058,214.9,35.8,1003.7,49.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 09:00:00,26.2511,73.0489,218.5,34.2,1006.0,46.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 09:00:00,30.3167,78.0333,682.0,33.6,1001.2,62.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 12:00:00,28.5845,77.2058,214.9,34.7,1002.5,51.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 12:00:00,26.2511,73.0489,218.5,33.7,1004.9,46.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 12:00:00,30.3167,78.0333,682.0,31.6,1000.7,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 15:00:00,28.5845,77.2058,214.9,32.2,1004.0,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 15:00:00,26.2511,73.0489,218.5,30.6,1005.9,60.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 15:00:00,30.3167,78.0333,682.0,28.2,1001.9,84.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 18:00:00,28.5845,77.2058,214.9,30.2,1004.4,70.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 18:00:00,26.2511,73.0489,218.5,29.2,1006.7,61.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 18:00:00,30.3167,78.0333,682.0,26.5,1002.7,87.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-30 21:00:00,28.5845,77.2058,214.9,29.0,1003.9,76.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-30 21:00:00,26.2511,73.0489,218.5,27.6,1006.5,67.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-30 21:00:00,30.3167,78.0333,682.0,25.2,1003.3,89.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-31 00:00:00,28.5845,77.2058,214.9,27.0,1004.8,87.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-31 00:00:00,26.2511,73.0489,218.5,26.2,1007.0,75.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-31 00:00:00,30.3167,78.0333,682.0,24.5,1003.3,93.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-31 03:00:00,28.5845,77.2058,214.9,30.0,1006.4,73.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-31 03:00:00,26.2511,73.0489,218.5,28.0,1008.7,73.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-31 03:00:00,30.3167,78.0333,682.0,27.4,1004.0,82.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-31 06:00:00,28.5845,77.2058,214.9,34.0,1006.3,55.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-31 06:00:00,26.2511,73.0489,218.5,32.2,1008.5,57.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-31 06:00:00,30.3167,78.0333,682.0,31.5,1003.9,64.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIDD,SAFDARJUNG,2023-08-31 09:00:00,28.5845,77.2058,214.9,35.6,1004.6,52.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INI0000VIJO,JODHPUR,2023-08-31 09:00:00,26.2511,73.0489,218.5,34.6,1006.3,46.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
INM00042111,DEHRADUN,2023-08-31 09:00:00,30.3167,78.0333,682.0,34.0,1002.1,63.0,sea_level_pressure,False,BASE_NORMAL,normal_observation,normal,none,0.0,False,False,False
